,date_sold,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
1949,6/9/2014,347000,3,1.75,1240,8050,1.0,0,0,4,7,1240,0,1978,0,98074,47.6108,-122.044,1370,9856
1950,3/30/2015,232500,3,2.0,1370,9760,1.0,0,0,4,7,1110,260,1979,0,98023,47.3009,-122.384,1640,9040
1951,5/20/2014,390000,4,2.25,1770,33132,1.0,0,0,4,8,1190,580,1965,0,98058,47.4413,-122.15100000000001,2490,20000
1952,9/18/2014,550000,3,2.25,2160,15360,1.0,0,0,3,8,1410,750,1965,2000,98007,47.6232,-122.13799999999999,2180,8480
1953,8/12/2014,590000,4,2.5,2340,8971,2.0,0,0,3,9,2340,0,1987,0,98029,47.5679,-122.01100000000001,2510,9219
1954,5/21/2014,420850,1,1.0,960,40946,1.0,0,0,5,5,960,0,1945,0,98014,47.6951,-121.86399999999999,1320,20350
1955,2/5/2015,345000,4,2.5,2280,8190,1.0,0,3,3,7,1390,890,1983,0,98188,47.4414,-122.272,1990,9000
1956,2/27/2015,429800,3,2.0,1970,7000,1.0,0,0,3,8,1970,0,1986,0,98038,47.3744,-122.04299999999999,1970,7365
1957,6/26/2014,302000,4,1.75,1530,17664,1.5,0,0,3,7,1530,0,1968,0,98058,47.4549,-122.155,1530,11625
1958,11/4/2014,800000,4,1.5,1790,3952,1.5,0,0,4,8,1790,0,1932,0,98103,47.68899999999999,-122.352,1200,3876
1959,12/15/2014,250000,3,2.5,1700,6000,2.0,0,0,3,8,1700,0,1997,0,98092,47.2615,-122.221,1940,6626
1960,7/29/2014,605000,3,2.0,2660,4500,1.0,0,0,4,7,1330,1330,1922,0,98199,47.6391,-122.40299999999999,1790,5000
1961,5/29/2014,412000,3,1.75,1950,52256,1.0,0,0,4,8,1950,0,1985,0,98042,47.3133,-122.07799999999999,2450,51836
1962,11/12/2014,252000,3,2.0,1340,5670,2.0,0,0,3,6,1340,0,1994,0,98055,47.4498,-122.194,1290,4892
1963,9/19/2014,375000,3,1.0,1130,12500,1.5,0,0,3,7,1130,0,1954,0,98118,47.5491,-122.26799999999999,2280,8750
1964,7/10/2014,725000,2,1.75,1950,2719,1.0,0,0,5,7,1010,940,1919,0,98103,47.6513,-122.346,1360,1256
1965,10/13/2014,471750,5,3.5,3790,8200,1.0,0,1,3,8,2120,1670,2001,0,98056,47.4891,-122.19,1740,8676
1966,12/8/2014,490000,4,2.25,2020,85813,2.0,0,0,3,7,2020,0,1995,0,98027,47.483000000000004,-122.02600000000001,2120,85813
1967,10/1/2014,439000,2,1.0,800,5100,1.0,0,0,3,7,800,0,1945,0,98117,47.6775,-122.38799999999999,1330,5100
1968,8/22/2014,355000,4,2.0,1770,8890,1.0,0,0,5,6,1770,0,1949,0,98166,47.4589,-122.353,1010,7620
1969,5/5/2015,250000,1,0.75,940,87120,1.0,0,0,3,6,940,0,1944,0,98019,47.7182,-121.956,1930,165528
1970,3/26/2015,780000,4,2.25,2260,16188,1.0,0,0,3,10,2260,0,1984,0,98006,47.5637,-122.11200000000001,2840,10158
1971,11/5/2014,409000,2,1.0,890,3271,1.0,0,0,4,6,890,0,1918,0,98116,47.5631,-122.381,1190,5175
1972,6/10/2014,420000,2,1.0,860,3880,1.0,0,0,4,6,860,0,1916,0,98117,47.6862,-122.391,1230,4260
1973,11/13/2014,200000,1,0.75,680,9600,1.0,0,0,3,5,680,0,1947,0,98115,47.6964,-122.306,1580,6624
1974,1/5/2015,830000,2,1.5,2130,35679,1.0,0,0,4,7,2130,0,1963,0,98033,47.6638,-122.171,2670,35679
1975,5/29/2014,695000,3,2.5,2390,4555,2.0,0,0,3,9,2390,0,2006,0,98074,47.6199,-122.025,2540,4500
1976,5/21/2014,815000,4,2.75,3488,9614,2.0,0,0,3,10,3488,0,1998,0,98074,47.6055,-122.01299999999999,3600,10891
1977,11/13/2014,210000,3,1.75,1260,6223,1.0,0,0,3,7,820,440,1983,0,98042,47.3574,-122.15799999999999,1260,6553
1978,9/15/2014,635000,3,1.75,2940,6000,1.0,0,2,4,8,1590,1350,1957,0,98177,47.7235,-122.369,2880,8100
1979,7/21/2014,562500,4,2.5,2440,7322,2.0,0,0,3,9,2440,0,1991,0,98056,47.5357,-122.179,2590,9927
1980,5/9/2014,402500,4,2.5,2600,11951,2.0,0,0,3,10,2600,0,1988,0,98023,47.3053,-122.34,2820,12093
1981,12/19/2014,555000,3,2.0,2080,7020,1.0,0,0,4,7,1040,1040,1951,0,98115,47.6768,-122.285,1920,7000
1982,9/9/2014,310000,3,1.0,1990,7173,1.0,0,0,3,7,1990,0,1972,0,98034,47.7116,-122.213,1320,7245
1983,9/5/2014,500000,4,2.5,2840,18001,2.0,0,0,3,9,2840,0,1994,0,98019,47.7359,-121.962,2500,18001
1984,7/23/2014,430000,6,3.0,2630,8800,1.0,0,0,3,7,1610,1020,1959,0,98125,47.7166,-122.29299999999999,1220,1173
1985,6/28/2014,1600000,3,4.25,2820,7200,2.0,0,0,4,10,2460,360,1930,0,98112,47.6298,-122.29,3300,7522
1986,10/1/2014,627500,4,1.0,1560,4080,1.5,0,0,3,7,1560,0,1923,0,98103,47.6711,-122.331,1890,4080
1987,11/24/2014,335000,4,2.5,2330,7050,2.0,0,0,3,8,2330,0,1998,0,98178,47.5001,-122.23100000000001,1810,5424
1988,3/17/2015,962000,4,2.25,3320,20100,1.0,0,0,4,8,1810,1510,1981,0,98006,47.5566,-122.15299999999999,2450,9821
1989,7/25/2014,299000,3,1.75,1730,14270,1.0,0,0,3,7,1730,0,1959,0,98065,47.5318,-121.833,1600,11232
1990,4/14/2015,399950,4,2.5,3110,5868,2.0,0,0,3,8,3110,0,2001,0,98042,47.3781,-122.126,2950,5924
1991,3/25/2015,322000,3,1.0,1230,9660,1.0,0,0,3,7,1230,0,1968,0,98053,47.6829,-122.06,1380,10125
1992,6/23/2014,430000,2,1.5,950,4625,1.0,0,0,4,7,950,0,1949,0,98103,47.6912,-122.34,1440,4625
1993,5/8/2014,307000,3,1.75,1890,13860,1.0,0,0,5,7,1890,0,1966,0,98042,47.4156,-122.149,1500,14536
1994,11/5/2014,194000,3,1.5,1010,5000,1.0,0,0,3,6,1010,0,1943,0,98178,47.4925,-122.27799999999999,980,5000
1995,11/14/2014,180000,3,1.0,1010,8581,1.0,0,0,4,6,1010,0,1920,0,98002,47.3043,-122.21600000000001,1060,10354
1996,7/18/2014,465000,4,2.25,2340,13383,1.0,0,0,3,8,1170,1170,1983,0,98074,47.6211,-122.037,1810,12532
1997,3/23/2015,722500,4,2.5,2460,9296,2.0,0,0,3,9,2460,0,1978,0,98007,47.6125,-122.152,2730,9900
1998,9/24/2014,470450,2,1.0,1010,3400,1.0,0,0,3,7,1010,0,1921,0,98103,47.6711,-122.329,1800,3600
1999,1/27/2015,280000,3,2.5,1650,6000,2.0,0,0,3,7,1650,0,1990,0,98030,47.36,-122.194,1750,6000
2000,4/10/2015,176250,4,2.0,1440,6702,1.0,0,0,4,7,1440,0,1966,0,98002,47.3056,-122.21700000000001,1030,6702
2001,6/17/2014,560000,5,1.0,1710,9100,1.5,0,0,4,7,1320,390,1926,0,98126,47.5379,-122.37799999999999,1880,9100
2002,10/22/2014,830000,3,2.5,2760,11287,2.0,0,3,3,10,2000,760,1991,0,98028,47.739,-122.264,2760,13719
2003,6/11/2014,276900,2,1.0,1350,10096,1.0,0,2,4,7,1350,0,1952,0,98045,47.4967,-121.77799999999999,1280,10095
2004,10/1/2014,625000,3,1.75,1660,4800,2.0,0,0,3,7,1660,0,1906,0,98112,47.6296,-122.30799999999999,1660,4800
2005,3/4/2015,1020000,4,2.5,2960,4760,2.0,0,0,3,8,2160,800,1900,0,98102,47.6367,-122.318,1600,4760
2006,9/30/2014,463500,1,1.0,1090,8750,1.0,0,0,4,6,1090,0,1924,0,98118,47.54,-122.26899999999999,1830,5000
2007,9/5/2014,485000,3,2.5,3110,9015,2.0,0,0,3,9,3110,0,1990,0,98058,47.4369,-122.147,2650,8960
2008,6/17/2014,272000,3,2.0,1380,7476,1.0,0,0,3,7,1380,0,1989,0,98001,47.3336,-122.272,1600,7227
2009,12/17/2014,305000,2,1.0,1290,3140,2.0,0,0,3,7,1290,0,2008,0,98053,47.6971,-122.02600000000001,1290,2628
2010,6/26/2014,760000,3,2.5,1980,13964,1.0,0,0,5,7,1980,0,1959,0,98040,47.57100000000001,-122.227,2040,13964
2011,2/13/2015,387500,2,1.0,870,6126,1.0,0,0,4,7,870,0,1938,0,98125,47.7024,-122.322,1620,6126
2012,9/8/2014,352000,4,2.5,2470,5015,2.0,0,0,3,8,2470,0,2004,0,98038,47.3457,-122.041,2470,5100
2013,7/9/2014,507000,3,1.75,2140,40098,1.0,0,0,5,8,1490,650,1950,0,98058,47.4296,-122.111,2220,35371
2014,7/18/2014,156000,3,1.0,770,9750,1.0,0,0,3,6,770,0,1941,0,98188,47.4509,-122.275,1560,10707
2015,11/18/2014,580000,3,3.25,1490,857,3.0,0,0,3,8,1220,270,2001,0,98102,47.6357,-122.324,1550,1092
2016,7/14/2014,630000,4,2.5,2510,35020,1.0,0,0,4,8,1610,900,1977,0,98075,47.5834,-122.00299999999999,2080,34398
2017,12/18/2014,275000,5,1.5,1950,9000,1.0,0,0,3,7,1130,820,1964,0,98146,47.4882,-122.339,1680,9526
2018,7/24/2014,835000,5,4.0,3600,14720,1.0,0,2,5,8,1800,1800,1960,0,98034,47.7022,-122.227,3600,15358
2019,12/5/2014,340000,4,2.5,2380,7850,2.0,0,0,3,8,2380,0,1995,0,98055,47.4356,-122.20100000000001,1940,7334
2020,5/6/2014,329350,2,1.0,720,6687,1.0,0,0,3,6,720,0,1942,0,98117,47.7001,-122.36200000000001,840,6687
2021,7/28/2014,1480000,3,3.5,4070,26000,2.0,0,0,3,11,4070,0,1991,0,98033,47.659,-122.17399999999999,3770,26000
2022,3/25/2015,475000,3,1.0,1250,150117,1.0,0,0,3,7,1250,0,1975,0,98075,47.5956,-122.009,3060,50055
2023,11/18/2014,719950,3,2.25,2190,2416,3.0,0,0,3,8,2190,0,2014,0,98117,47.6758,-122.38,1510,3615
2024,5/12/2014,235000,1,1.0,810,2451,1.0,0,0,5,7,810,0,1941,0,98126,47.5188,-122.376,980,1198
2025,3/31/2015,875000,3,1.5,2440,5750,1.0,0,0,3,8,1320,1120,1939,0,98115,47.6991,-122.296,2160,6820
2026,4/21/2015,380000,4,1.75,1740,9150,1.0,0,0,3,7,1740,0,1974,0,98188,47.4498,-122.28,1540,9147
2027,3/9/2015,325000,3,2.25,1480,97138,1.5,0,0,3,7,1480,0,1984,0,98010,47.3317,-121.927,1730,176418
2028,8/19/2014,475000,4,2.5,2120,57050,2.0,0,0,3,9,2120,0,1989,0,98072,47.7611,-122.12799999999999,3320,39082
2029,3/24/2015,152900,1,1.0,900,4368,1.0,0,0,5,6,900,0,1915,1950,98022,47.2107,-121.99,1290,5000
2030,8/5/2014,210000,2,2.0,1190,7570,1.0,0,0,3,6,1190,0,1939,0,98146,47.5113,-122.338,1190,7635
2031,9/26/2014,350000,4,1.0,1010,6000,1.0,0,0,3,6,750,260,1925,0,98136,47.5518,-122.383,1450,6000
2032,3/23/2015,505000,3,2.5,2100,17882,2.0,0,0,4,8,2100,0,1985,0,98059,47.4754,-122.119,2080,16686
2033,6/27/2014,464900,4,2.25,2020,8424,1.0,0,0,4,7,1380,640,1979,0,98034,47.7262,-122.23299999999999,2030,7236
2034,9/22/2014,650000,3,2.0,2520,5980,1.0,0,0,3,8,1790,730,1957,0,98116,47.5767,-122.383,1590,5750
2035,5/4/2015,369950,2,2.75,1370,1140,2.0,0,0,3,8,1080,290,2009,0,98133,47.7053,-122.34200000000001,1370,1090
2036,7/28/2014,250000,3,2.5,1530,2890,2.0,0,0,3,7,1530,0,2001,0,98108,47.5434,-122.29299999999999,1540,2890
2037,4/29/2015,320000,3,2.5,1530,2890,2.0,0,0,3,7,1530,0,2001,0,98108,47.5434,-122.29299999999999,1540,2890
2038,3/25/2015,2530000,4,4.25,5040,16048,1.0,0,3,3,10,3420,1620,1950,0,98105,47.6702,-122.26,3960,14000
2039,9/3/2014,340000,4,2.25,2530,24700,2.0,0,0,3,7,2530,0,1974,0,98031,47.3939,-122.177,2650,24700
2040,5/19/2014,440000,2,1.5,1010,1968,1.5,0,0,5,5,1010,0,1906,0,98107,47.6757,-122.385,1760,4200
2041,4/2/2015,219950,3,1.0,1200,7727,1.0,0,0,4,7,1200,700,1959,0,98022,47.2021,-121.999,1300,7718
2042,9/15/2014,940000,4,3.0,2720,11740,1.0,0,0,5,9,2720,0,1957,0,98040,47.5833,-122.242,2640,11740
2043,7/22/2014,399950,4,1.5,1850,6125,1.5,0,0,3,6,1110,740,1945,0,98126,47.5352,-122.37,990,6125
2044,1/2/2015,1570000,3,2.75,2340,8828,1.0,0,0,4,9,2340,0,1954,0,98112,47.632,-122.289,3480,8526
2045,4/1/2015,528000,4,1.75,1860,9750,1.0,0,0,3,7,1460,400,1969,0,98034,47.7097,-122.20200000000001,1900,8913
2046,8/28/2014,545000,4,1.75,1940,8990,1.0,0,0,4,8,1560,380,1956,0,98034,47.7021,-122.241,2310,11745
2047,4/27/2015,575000,2,2.0,1680,6194,1.0,0,0,3,8,1680,0,2004,0,98053,47.7136,-122.03,1900,5850
2048,11/4/2014,235000,4,2.75,1770,10184,1.0,0,0,3,8,1250,520,1979,0,98023,47.3074,-122.385,2070,8320
2049,7/23/2014,272000,3,2.5,1790,6371,2.0,0,0,3,8,1790,0,1998,0,98092,47.3291,-122.16799999999999,1850,6371
2050,4/28/2015,380000,4,1.75,1720,9600,1.0,0,0,4,8,1720,0,1969,0,98059,47.4764,-122.155,1660,10720
2051,4/26/2015,195000,3,1.0,1280,6967,1.5,0,0,3,7,1280,0,1949,0,98155,47.7512,-122.329,1280,7245
2052,10/14/2014,297000,3,2.5,1690,4988,2.0,0,0,3,7,1690,0,2002,0,98038,47.3561,-122.015,1830,4733
2053,4/15/2015,349000,4,2.5,2190,7294,2.0,0,0,3,8,2190,0,2003,0,98023,47.2923,-122.35700000000001,2240,7379
2054,9/29/2014,320000,2,1.0,710,5200,1.0,0,2,4,6,710,0,1942,0,98126,47.5376,-122.37100000000001,1610,5200
2055,7/25/2014,319990,4,1.5,1890,10707,1.0,0,0,3,7,1890,0,1962,0,98148,47.428000000000004,-122.32600000000001,1610,8827
2056,6/2/2014,439900,2,2.0,1410,12282,1.5,0,0,5,8,1410,0,1909,0,98024,47.5242,-121.926,1410,8931
2057,8/11/2014,429000,3,3.25,2210,3600,2.0,0,0,3,8,1820,390,1995,0,98125,47.7031,-122.279,2010,6690
2058,7/30/2014,272500,3,2.0,1540,6250,1.0,0,0,3,7,1540,0,1998,0,98038,47.3539,-122.025,2070,6250
2059,9/16/2014,400000,4,2.0,1350,7255,1.0,0,0,4,7,1350,0,1959,0,98125,47.7287,-122.31,1050,7288
2060,4/2/2015,462000,5,2.0,1380,4300,1.5,0,0,3,7,1380,0,1916,0,98103,47.6647,-122.337,1830,3800
2061,3/10/2015,510000,2,1.0,890,6095,1.0,0,0,3,7,890,0,1947,0,98115,47.6823,-122.29799999999999,1450,5985
2062,6/23/2014,550000,3,2.5,1900,3255,2.0,0,0,3,8,1900,0,1988,2000,98007,47.6075,-122.147,1880,3350
2063,4/25/2015,150000,3,1.0,1240,5200,1.0,0,0,3,6,1240,0,1969,0,98042,47.3701,-122.079,870,5200
2064,6/26/2014,460000,3,2.5,1730,8490,1.0,0,0,3,7,1210,520,1969,0,98034,47.7187,-122.219,1870,7400
2065,6/20/2014,632500,4,2.5,2090,10306,2.0,0,0,3,10,2090,0,1986,0,98074,47.6304,-122.051,2660,11481
2066,9/25/2014,361000,3,1.75,1650,11220,1.0,0,0,4,7,1650,0,1969,0,98077,47.7567,-122.071,1340,10129
2067,8/1/2014,437000,3,2.25,1130,1221,2.0,0,0,3,8,1030,100,2004,0,98117,47.6799,-122.375,1300,5000
2068,5/5/2015,370000,6,2.75,3240,5750,1.0,0,0,4,6,2160,1080,1950,0,98002,47.3054,-122.221,1230,5750
2069,4/17/2015,884250,4,2.5,3840,12151,2.0,0,0,3,10,3840,0,1998,0,98075,47.5953,-121.986,3560,11044
2070,6/3/2014,225000,3,1.0,1200,9936,1.0,0,0,4,6,1200,0,1969,0,98038,47.3609,-122.029,1200,10189
2071,8/5/2014,235000,2,1.0,870,5000,1.0,0,0,3,6,870,0,1949,0,98126,47.5186,-122.375,820,5000
2072,7/20/2014,767500,6,3.5,2410,6000,2.0,0,4,3,9,2220,190,1916,1990,98136,47.54,-122.382,1980,6000
2073,5/12/2014,1200000,3,1.75,1560,8078,1.5,1,4,4,6,1560,0,1928,0,98040,47.5779,-122.24600000000001,2890,16710
2074,12/15/2014,715000,3,2.5,2410,46609,2.0,0,0,3,9,2410,0,1989,0,98053,47.6789,-122.04799999999999,3370,40072
2075,6/27/2014,417000,4,2.25,2300,7700,1.0,0,0,3,7,1380,920,1959,0,98125,47.7137,-122.322,2010,8820
2076,7/18/2014,199000,3,1.0,1390,12145,1.0,0,0,4,7,1390,0,1964,0,98042,47.4225,-122.15,1030,10800
2077,6/5/2014,875000,5,2.5,2920,5568,2.0,0,0,3,8,2320,600,1906,0,98112,47.6265,-122.31200000000001,2970,5568
2078,11/10/2014,545000,4,1.5,1370,3708,1.5,0,0,3,7,1370,0,1926,0,98117,47.6849,-122.363,2030,3708
2079,5/20/2014,192500,2,1.0,950,7692,1.0,0,0,3,6,950,0,1926,0,98168,47.4909,-122.29799999999999,1820,8221
2080,2/10/2015,822500,3,2.5,3090,7708,2.0,0,0,3,10,3090,0,1999,0,98052,47.6868,-122.10799999999999,3140,8592
2081,12/8/2014,800000,4,2.5,2390,10000,1.0,0,0,3,9,1590,800,1975,0,98040,47.5801,-122.229,1900,9752
2082,12/15/2014,1250000,3,2.5,2070,4944,2.0,0,0,3,9,2070,0,1930,0,98112,47.6256,-122.28399999999999,3300,6179
2083,11/14/2014,3850000,4,4.25,5770,21300,2.0,1,4,4,11,5770,0,1980,0,98040,47.585,-122.22200000000001,4620,22748
2084,10/1/2014,295000,3,2.5,1460,7936,2.0,0,0,3,7,1460,0,1995,0,98038,47.3673,-122.01700000000001,1830,7936
2085,6/30/2014,419000,2,1.75,1510,4980,1.0,0,0,3,8,1510,0,2006,0,98053,47.7191,-122.023,1350,4157
2086,9/10/2014,1200000,5,3.25,5180,19606,1.0,0,0,3,11,2610,2570,1993,0,98006,47.555,-122.11399999999999,4050,15296
2087,12/22/2014,750000,4,2.75,3430,13907,2.0,0,0,3,11,3430,0,1995,0,98075,47.5879,-121.993,3250,13851
2088,4/28/2015,502000,4,1.5,1700,8400,1.0,0,0,3,7,1700,0,1953,0,98177,47.7677,-122.359,1750,8475
2089,6/4/2014,1030000,3,1.75,2640,8000,1.0,0,3,4,9,1320,1320,1960,0,98040,47.5826,-122.24600000000001,2740,6000
2090,3/13/2015,398500,3,1.0,1200,15960,1.5,0,0,3,6,1200,0,1945,0,98125,47.7163,-122.29899999999999,1120,7800
2091,4/14/2015,700000,2,1.5,1850,4945,1.5,0,2,4,7,1850,0,1907,1969,98126,47.5742,-122.37899999999999,1850,4950
2092,6/11/2014,248000,5,1.5,1510,9078,1.0,0,0,4,7,1510,0,1959,0,98168,47.4852,-122.305,1480,9078
2093,8/26/2014,800000,4,2.0,2130,2800,1.0,0,0,5,7,1070,1060,1922,0,98103,47.6545,-122.333,1990,3990
2094,1/21/2015,383000,4,2.5,2640,8055,2.0,0,0,3,9,2640,0,2004,0,98092,47.315,-122.193,1650,8055
2095,5/27/2014,688000,4,3.0,3000,4000,1.5,0,3,3,8,1970,1030,1913,2014,98144,47.5744,-122.307,1900,4000
2096,10/8/2014,521000,3,2.0,1870,5455,1.0,0,0,5,7,1060,810,1926,0,98125,47.7029,-122.29700000000001,1870,7435
2097,11/5/2014,365000,2,1.0,990,9223,1.0,0,0,3,7,990,0,1949,0,98125,47.72,-122.32,1230,7244
2098,10/7/2014,491000,3,2.0,2005,7000,1.0,0,0,3,7,1605,400,1980,0,98122,47.6039,-122.29799999999999,1750,4500
2099,11/22/2014,643000,3,2.75,2030,7700,1.0,0,0,5,8,1400,630,1965,0,98008,47.62600000000001,-122.11200000000001,1780,8160
2100,2/2/2015,279000,3,2.5,1500,7350,1.0,0,0,2,7,1060,440,1979,0,98023,47.3025,-122.382,1390,7770
2101,2/2/2015,583500,4,1.0,1530,3900,1.5,0,0,4,7,1530,0,1908,0,98107,47.6748,-122.37899999999999,1300,3900
2102,7/23/2014,310000,3,2.5,1990,3600,2.0,0,0,3,7,1990,0,2004,0,98038,47.3841,-122.041,1790,3600
2103,6/10/2014,310000,3,1.75,1420,7650,1.0,0,0,4,7,1100,320,1984,0,98056,47.4892,-122.182,1810,7650
2104,3/23/2015,280000,3,1.0,1400,13975,1.0,0,0,4,6,1400,0,1956,0,98198,47.4195,-122.33,1260,7500
2105,11/17/2014,272000,4,2.5,1870,5692,2.0,0,0,3,7,1870,0,2004,0,98058,47.4334,-122.148,2390,5293
2106,7/7/2014,870000,4,3.0,3040,36246,1.5,0,0,3,9,2680,360,1923,2014,98074,47.6093,-122.07,3520,13178
2107,11/18/2014,307000,3,2.0,1790,7259,1.0,0,0,3,7,1390,400,1980,0,98058,47.4643,-122.171,1790,7700
2108,7/17/2014,490000,2,1.5,1590,4500,1.0,0,0,4,7,920,670,1946,0,98116,47.5831,-122.39200000000001,1900,4450
2109,10/8/2014,399950,3,2.0,2050,9396,1.0,0,0,5,7,1170,880,1960,0,98155,47.7447,-122.32799999999999,1680,9391
2110,6/9/2014,1640000,5,3.5,4220,26784,1.0,0,0,3,10,2110,2110,1958,2006,98004,47.6003,-122.206,3450,33945
2111,7/9/2014,989000,5,4.5,4030,13474,2.0,0,0,3,11,4030,0,2000,0,98075,47.5812,-121.995,3860,12438
2112,6/18/2014,264950,4,1.75,1770,9011,1.0,0,0,5,7,1050,720,1983,0,98042,47.3646,-122.07600000000001,1410,8530
2113,7/25/2014,491500,4,2.75,2100,7236,1.0,0,0,3,8,1400,700,1979,0,98034,47.7267,-122.23200000000001,1900,7519
2114,5/14/2014,345000,3,2.25,2120,15003,2.0,0,0,3,7,2120,0,1984,0,98059,47.4745,-122.12,2070,15203
2115,1/19/2015,339900,4,1.75,2600,18042,1.0,0,0,4,8,2020,580,1969,0,98092,47.2969,-122.189,2200,9408
2116,4/27/2015,852000,3,3.0,2400,4000,2.0,0,0,3,7,1860,540,1905,0,98102,47.6288,-122.321,1750,3940
2117,12/22/2014,585000,5,3.5,3180,40946,1.0,0,3,3,7,1690,1490,1968,0,98075,47.5833,-122.073,2430,29620
2118,2/11/2015,723000,4,2.0,2790,8793,1.0,0,0,4,8,1640,1150,1977,0,98006,47.5509,-122.16,2400,9286
2119,1/26/2015,594000,3,2.25,2080,70567,2.0,0,0,3,8,2080,0,1990,0,98072,47.7221,-122.124,3730,43560
2120,12/1/2014,405000,2,1.5,1370,4102,2.0,0,0,4,7,1370,0,1987,0,98033,47.6943,-122.184,1380,3211
2121,8/1/2014,725500,4,2.5,2790,74495,2.0,0,0,3,9,2790,0,1997,0,98053,47.6628,-122.056,2790,24643
2122,6/25/2014,800000,2,1.0,1740,5719,1.0,0,0,3,8,1740,0,1955,0,98103,47.6729,-122.335,1980,5000
2123,7/29/2014,1330000,3,3.75,6400,76665,1.0,0,2,4,10,3810,700,1966,0,98177,47.7313,-122.37,3430,60548
2124,10/15/2014,180500,3,2.5,1800,8518,2.0,0,0,3,7,1800,0,1996,0,98030,47.3643,-122.185,1770,7570
2125,4/28/2015,325000,3,2.5,1800,8518,2.0,0,0,3,7,1800,0,1996,0,98030,47.3643,-122.185,1770,7570
2126,6/17/2014,235000,3,1.75,1190,7280,1.0,0,0,4,7,1190,700,1968,0,98092,47.3151,-122.19,1250,7800
2127,5/20/2014,330000,2,1.0,860,8308,1.0,0,0,4,7,860,0,1948,0,98146,47.5075,-122.37700000000001,1310,8308
2128,6/12/2014,678500,3,2.0,2460,6600,1.0,0,2,4,8,1370,1090,1952,0,98136,47.5215,-122.383,2150,6600
2129,7/9/2014,463000,4,2.5,1980,6660,2.0,0,0,4,7,1980,0,1974,0,98034,47.7158,-122.167,1980,7150
2130,9/12/2014,250000,2,1.0,670,4640,1.0,0,0,3,6,670,0,1943,0,98106,47.53,-122.351,870,4501
2131,7/16/2014,655000,3,2.0,1410,4800,1.5,0,0,4,8,1410,0,1927,0,98118,47.5597,-122.26700000000001,1820,7200
2132,5/16/2014,239900,4,2.25,1860,7000,1.0,0,0,3,8,1120,740,1979,0,98023,47.3127,-122.339,1990,8937
2133,11/17/2014,185000,3,1.0,980,9135,1.0,0,0,3,7,980,700,1955,0,98001,47.3496,-122.289,1780,9135
2134,6/16/2014,1740000,4,2.25,3040,5000,2.0,0,3,4,9,2080,960,1926,0,98105,47.6565,-122.27799999999999,2870,5000
2135,9/5/2014,251700,3,2.25,1810,11800,1.0,0,0,3,7,1240,570,1977,0,98178,47.4997,-122.23100000000001,1810,5641
2136,2/9/2015,400000,4,2.0,1560,8250,1.0,0,0,3,8,1320,240,1964,0,98177,47.7565,-122.35799999999999,1870,8258
2137,9/4/2014,735000,4,1.75,2100,7960,1.0,0,0,3,8,1340,760,1955,0,98004,47.6079,-122.195,2060,7960
2138,10/27/2014,1700000,5,2.0,2500,15250,2.0,1,4,5,8,2500,0,1942,0,98008,47.5883,-122.111,1880,18782
2139,5/8/2014,82500,2,1.0,520,22334,1.0,0,0,2,5,520,0,1951,0,98168,47.4799,-122.296,1572,10570
2140,7/8/2014,765000,4,4.0,3010,7221,2.0,0,0,3,10,3010,0,2004,0,98075,47.5833,-121.97,3490,7518
2141,9/23/2014,292500,4,1.75,2140,8162,1.0,0,0,3,7,1420,720,1968,0,98023,47.3096,-122.37700000000001,2040,7632
2142,3/25/2015,270000,3,2.25,2390,7000,1.0,0,0,4,7,1990,400,1970,0,98058,47.4568,-122.169,1610,7000
2143,12/24/2014,415000,2,1.0,1510,6807,1.0,0,0,3,7,1090,420,1939,0,98133,47.71100000000001,-122.353,1460,6807
2144,11/24/2014,950000,4,1.75,2210,19025,1.0,0,0,4,7,1460,750,1952,0,98004,47.5927,-122.20299999999999,2640,14999
2145,9/16/2014,353000,3,2.75,2170,8396,2.0,0,0,3,7,2170,0,1995,0,98038,47.3812,-122.023,2170,8378
2146,12/10/2014,670950,3,2.5,1790,2375,3.0,0,0,3,8,1790,0,2007,0,98107,47.6726,-122.38,1450,2400
2147,5/9/2014,280950,3,1.75,1390,8700,1.0,0,3,4,7,840,550,1912,0,98055,47.4725,-122.20200000000001,1390,10875
2148,5/27/2014,585000,3,1.75,1850,7735,1.0,0,0,4,8,1850,0,1983,0,98027,47.5608,-122.08200000000001,2220,7639
2149,12/11/2014,525000,2,1.5,1480,43645,1.0,0,0,3,8,1480,0,1974,0,98027,47.5484,-122.045,1600,34326
2150,8/1/2014,605000,3,1.75,1850,8823,1.0,0,0,4,8,1370,480,1973,0,98008,47.6379,-122.11200000000001,1880,7580
2151,11/19/2014,1010000,4,3.5,3350,3752,2.0,0,0,3,9,2550,800,2007,0,98117,47.6782,-122.365,1050,4960
2152,9/26/2014,245990,3,1.0,1040,8410,1.0,0,0,3,7,1040,700,1942,2014,98188,47.453,-122.289,1350,8410
2153,2/3/2015,535000,4,2.25,2810,12607,2.0,0,0,3,10,2810,0,1985,0,98058,47.4585,-122.13,2810,17400
2154,6/30/2014,410000,1,1.5,1010,5750,1.0,0,0,3,7,1010,0,1911,1948,98136,47.5411,-122.39200000000001,1230,5750
